Date,Open,High,Low,Close,Adj Close,Volume
2018-03-05,2772.500000,2779.989990,2744.004883,2754.834961,2464.281250,510190
2018-03-06,2771.000000,2778.425049,2725.114990,2748.844971,2458.922852,427350
2018-03-07,2747.000000,2765.500000,2730.560059,2752.814941,2462.474365,274720
2018-03-08,2758.000000,2784.899902,2742.554932,2771.185059,2478.906982,298230
2018-03-09,2775.000000,2806.500000,2766.044922,2796.385010,2501.449219,286790
2018-03-12,2806.500000,2838.000000,2806.500000,2831.689941,2533.030029,230320
2018-03-13,2805.199951,2892.000000,2805.199951,2884.935059,2580.659668,412710
2018-03-14,2889.399902,2905.995117,2876.000000,2884.665039,2580.418213,464660
2018-03-15,2885.000000,2893.320068,2863.000000,2869.554932,2566.901611,252620
2018-03-16,2865.000000,2883.840088,2788.820068,2807.915039,2511.762939,534360
2018-03-19,2812.000000,2827.465088,2730.104980,2740.304932,2451.283691,195130
2018-03-20,2738.000000,2842.399902,2735.014893,2836.044922,2536.925781,470700
2018-03-21,2838.000000,2848.899902,2783.000000,2798.084961,2502.969971,341710
2018-03-22,2797.425049,2848.800049,2792.534912,2803.050049,2507.411377,261320
2018-03-23,2757.000000,2801.530029,2733.929932,2789.610107,2495.388672,441270
2018-03-26,2780.294922,2800.100098,2760.824951,2787.304932,2493.326660,262750
2018-03-27,2815.899902,2856.000000,2801.389893,2842.409912,2542.619629,356170
2018-03-28,2824.800049,2865.145020,2799.899902,2837.264893,2538.017334,785360
2018-04-02,2851.000000,2880.370117,2818.905029,2828.875000,2530.512207,311000
2018-04-03,2823.570068,2823.570068,2780.000000,2799.000000,2503.788086,309720
2018-04-04,2849.800049,2925.000000,2840.064941,2893.425049,2588.254150,860680
2018-04-05,2920.000000,2974.899902,2910.004883,2967.774902,2654.762451,510750
2018-04-06,2974.800049,2989.995117,2956.800049,2979.915039,2665.622070,463320
2018-04-09,2990.000000,2998.614990,2970.000000,2980.574951,2666.212646,246410
2018-04-10,2981.100098,3017.000000,2965.000000,2997.205078,2681.088379,465160
2018-04-11,2999.995117,3084.000000,2992.500000,3068.510010,2744.872803,694830
2018-04-12,3054.574951,3090.000000,3053.000000,3068.155029,2744.555420,584100
2018-04-13,3068.100098,3150.000000,3060.000000,3135.300049,2804.618408,452320
2018-04-16,3140.000000,3140.000000,3100.000000,3129.925049,2799.810547,350060
2018-04-17,3130.000000,3146.820068,3090.000000,3102.760010,2775.510254,272920
2018-04-18,3105.004883,3133.725098,3080.000000,3087.389893,2761.761719,222400
2018-04-19,3118.000000,3118.899902,3058.000000,3092.014893,2765.899170,268080
2018-04-20,3085.000000,3122.000000,3067.760010,3114.870117,2786.343262,175600
2018-04-23,3139.995117,3139.995117,3100.000000,3106.520020,2778.873779,256980
2018-04-24,3115.000000,3150.000000,3095.070068,3113.675049,2785.274414,302840
2018-04-25,3115.000000,3120.000000,3060.719971,3074.695068,2750.405518,193600
2018-04-26,3075.000000,3131.600098,3075.000000,3120.520020,2791.397705,223920
2018-04-27,3134.000000,3223.669922,3123.639893,3159.929932,2826.651123,444460
2018-04-30,3170.000000,3188.485107,3104.445068,3118.860107,2789.912598,256470
2018-05-02,3134.899902,3145.379883,3029.000000,3052.225098,2730.305664,592920
2018-05-03,3072.500000,3072.500000,2960.199951,2987.840088,2672.711182,317930
2018-05-04,2980.000000,3010.000000,2915.000000,2920.840088,2612.777832,247580
2018-05-07,2944.995117,2985.000000,2910.004883,2976.685059,2662.732910,292550
2018-05-08,2980.000000,3050.000000,2980.000000,3042.705078,2721.789795,385600
2018-05-09,3049.899902,3074.014893,3015.000000,3031.564941,2711.824463,382510
2018-05-10,3080.000000,3120.745117,3007.510010,3064.750000,2741.509521,701120
2018-05-11,3075.000000,3115.000000,3062.500000,3087.300049,2761.680908,339570
2018-05-14,3089.064941,3095.000000,3037.659912,3049.524902,2727.890381,229720
2018-05-15,3049.524902,3100.000000,3019.014893,3077.284912,2752.722412,446290
2018-05-16,3050.004883,3097.040039,3033.500000,3056.570068,2734.192383,309740
2018-05-17,3056.679932,3092.500000,3037.790039,3049.594971,2727.953125,267980
2018-05-18,3060.000000,3074.000000,2979.165039,3008.620117,2691.299561,309090
2018-05-21,2990.080078,3019.979980,2931.604980,2943.290039,2632.859619,299030
2018-05-22,2949.000000,2996.989990,2949.000000,2992.955078,2677.286865,234060
2018-05-23,2985.320068,2985.320068,2930.000000,2939.205078,2629.205811,435040
2018-05-24,2945.000000,2970.024902,2928.899902,2951.540039,2640.239990,194780
2018-05-25,2952.254883,3033.334961,2952.254883,3020.344971,2701.788086,319310
2018-05-28,3011.000000,3075.000000,3001.794922,3068.274902,2744.662598,259690
2018-05-29,3068.100098,3075.000000,3034.014893,3051.070068,2729.272217,202310
2018-05-30,3033.864990,3043.000000,3000.000000,3013.629883,2695.781006,269970
2018-05-31,3024.899902,3149.899902,3017.675049,3078.064941,2753.420166,915480
2018-06-01,3065.000000,3065.000000,2932.000000,2986.875000,2671.847900,688830
2018-06-04,2995.024902,3027.379883,2931.500000,2937.764893,2627.917725,346680
2018-06-05,2960.655029,2960.655029,2905.860107,2923.635010,2615.278076,241330
2018-06-06,2940.000000,3006.199951,2921.004883,2994.925049,2679.049072,221440
2018-06-07,3010.830078,3026.699951,2958.379883,2971.239990,2657.862061,239620
2018-06-08,2964.000000,2964.000000,2930.000000,2951.300049,2640.025146,176900
2018-06-11,2966.054932,2978.000000,2950.000000,2967.699951,2654.695068,159110
2018-06-12,2960.334961,2997.895020,2915.000000,2920.840088,2612.777832,407860
2018-06-13,2938.000000,2955.600098,2925.000000,2944.860107,2634.264160,269270
2018-06-14,2956.000000,2957.500000,2915.500000,2953.669922,2642.145020,320230
2018-06-15,2955.199951,2964.800049,2929.050049,2957.375000,2645.459717,539840
2018-06-18,2959.000000,3026.500000,2942.100098,3013.530029,2695.691406,389680
2018-06-19,3013.530029,3015.000000,2968.455078,2994.965088,2679.084961,227870
2018-06-20,2997.000000,3019.000000,2967.324951,2980.530029,2666.172363,250430
2018-06-21,2988.000000,3005.830078,2935.574951,2942.489990,2632.144287,235940
2018-06-22,2944.899902,2947.229980,2890.695068,2914.064941,2606.717285,490230
2018-06-25,2914.064941,2972.135010,2914.064941,2944.000000,2633.495117,266160
2018-06-26,2944.149902,2955.745117,2890.014893,2903.544922,2597.306641,507450
2018-06-27,2909.899902,2917.780029,2825.304932,2837.185059,2537.946289,345850
2018-06-28,2824.000000,2855.000000,2775.159912,2842.554932,2542.749268,766890
2018-06-29,2869.959961,2878.879883,2840.000000,2859.044922,2557.500000,815170
2018-07-02,2865.500000,2878.100098,2786.514893,2818.764893,2521.468750,419650
2018-07-03,2837.500000,2837.500000,2800.500000,2807.899902,2511.749512,504760
2018-07-04,2819.899902,2839.000000,2808.500000,2823.800049,2525.972900,378770
2018-07-05,2833.800049,2833.804932,2784.925049,2788.800049,2494.663818,366200
2018-07-06,2789.604980,2814.000000,2747.534912,2762.629883,2471.254150,599240
2018-07-09,2787.995117,2790.000000,2755.000000,2763.250000,2471.809082,288720
2018-07-10,2784.000000,2839.225098,2764.760010,2828.899902,2530.534668,981850
2018-07-11,2827.875000,2861.000000,2807.199951,2816.050049,2519.039795,426020
2018-07-12,2845.000000,2845.000000,2792.000000,2799.534912,2504.266846,269670
2018-07-13,2817.399902,2817.399902,2748.014893,2752.915039,2462.563477,507800
2018-07-16,2760.000000,2774.500000,2705.000000,2742.429932,2453.184814,193280
2018-07-17,2740.699951,2747.919922,2698.169922,2715.370117,2428.978760,835930
2018-07-18,2725.100098,2770.000000,2716.500000,2722.254883,2435.137451,596180
2018-07-19,2734.000000,2738.679932,2679.949951,2698.064941,2413.498779,450820
2018-07-20,2698.064941,2714.989990,2676.110107,2704.810059,2419.532471,295350
2018-07-23,2709.969971,2734.800049,2687.000000,2702.344971,2417.327637,324740
2018-07-24,2680.500000,2780.000000,2680.500000,2769.780029,2477.649902,860040
2018-07-25,2771.000000,2790.000000,2710.500000,2728.830078,2441.019287,578560
2018-07-26,2750.000000,2855.000000,2734.800049,2826.564941,2528.445801,1331650
2018-07-27,2844.899902,2900.000000,2830.104980,2894.620117,2589.323242,579170
2018-07-30,2912.495117,2912.495117,2848.699951,2859.465088,2557.876221,222190
2018-07-31,2865.000000,2865.000000,2773.300049,2779.854980,2486.662354,676180
2018-08-01,2784.600098,2784.600098,2713.449951,2729.870117,2441.949951,550960
2018-08-02,2667.000000,2728.344971,2660.100098,2696.084961,2421.485107,958940
2018-08-03,2719.889893,2725.895020,2688.600098,2699.570068,2424.615234,533280
2018-08-06,2691.114990,2730.000000,2691.114990,2703.750000,2428.369385,206860
2018-08-07,2724.935059,2760.000000,2700.000000,2752.354980,2472.024170,426990
2018-08-08,2769.699951,2769.699951,2737.000000,2759.314941,2478.275146,289800
2018-08-09,2780.000000,2780.000000,2720.000000,2743.875000,2464.407471,267970
2018-08-10,2768.995117,2918.000000,2765.100098,2899.770020,2604.424561,1509370
2018-08-13,2899.770020,2899.770020,2823.000000,2840.659912,2551.334961,432310
2018-08-14,2845.600098,2914.800049,2841.645020,2899.235107,2603.944092,495590
2018-08-16,2890.000000,2947.000000,2860.905029,2880.385010,2587.013916,459330
2018-08-17,2900.000000,2917.500000,2840.000000,2847.614990,2557.581543,371630
2018-08-20,2868.969971,2880.000000,2807.600098,2838.280029,2549.197266,448570
2018-08-21,2849.899902,2880.000000,2839.905029,2861.114990,2569.707031,394040
2018-08-23,2860.715088,2882.495117,2836.000000,2876.689941,2583.695313,368200
2018-08-24,2862.300049,2900.000000,2853.395020,2886.979980,2592.937256,408080
2018-08-27,2902.729980,2930.000000,2860.100098,2898.205078,2603.019043,423760
2018-08-28,2920.000000,2926.699951,2850.000000,2867.794922,2575.706299,405620
2018-08-29,2882.000000,2882.129883,2813.500000,2818.875000,2531.768799,421530
2018-08-30,2840.000000,2848.989990,2755.195068,2760.215088,2479.083496,613400
2018-08-31,2762.729980,2814.399902,2761.500000,2805.975098,2520.182861,627530
2018-09-03,2810.000000,2899.899902,2809.000000,2888.584961,2594.378662,1030520
2018-09-04,2890.000000,2904.000000,2862.500000,2880.719971,2587.314941,396520
2018-09-05,2860.004883,2915.000000,2860.004883,2905.500000,2609.570801,802480
2018-09-06,2924.955078,2924.955078,2871.000000,2884.415039,2590.633301,396840
2018-09-07,2884.415039,2894.899902,2861.070068,2868.219971,2576.087891,276550
2018-09-10,2868.000000,2885.000000,2855.000000,2862.304932,2570.775635,187090
2018-09-11,2868.000000,2868.000000,2795.070068,2806.959961,2521.067383,355320
2018-09-12,2827.229980,2919.695068,2804.500000,2881.219971,2587.763916,387700
2018-09-14,2882.989990,2942.500000,2882.989990,2938.375000,2639.097656,356980
2018-09-17,2930.500000,2978.000000,2917.199951,2966.370117,2664.241211,446770
2018-09-18,2960.100098,2980.000000,2857.209961,2890.034912,2595.680908,434830
2018-09-19,2909.794922,2937.054932,2828.010010,2841.050049,2551.685303,386640
2018-09-21,2859.500000,2869.965088,2733.600098,2794.020020,2509.445313,740660
2018-09-24,2798.300049,2809.965088,2561.100098,2585.280029,2321.965820,1398350
2018-09-25,2586.000000,2599.000000,2503.524902,2559.969971,2299.233398,1391260
2018-09-26,2589.699951,2625.044922,2510.100098,2518.074951,2261.605713,786090
2018-09-27,2536.959961,2561.699951,2460.120117,2490.219971,2236.587646,1258480
2018-09-28,2498.500000,2549.995117,2352.370117,2418.540039,2172.208740,1129010
2018-10-01,2428.000000,2499.899902,2323.000000,2474.949951,2222.873047,1144040
2018-10-03,2475.000000,2475.000000,2305.000000,2323.574951,2086.915771,2467470
2018-10-04,2290.000000,2290.000000,2000.114990,2190.784912,1967.650513,4125330
2018-10-05,2159.725098,2266.945068,2097.510010,2119.044922,1903.217529,1791150
2018-10-08,2140.000000,2231.399902,2065.104980,2213.475098,1988.029663,1614900
2018-10-09,2191.290039,2218.114990,2080.129883,2108.570068,1893.809448,1727430
2018-10-10,2132.729980,2281.000000,2132.729980,2258.235107,2028.230835,1488910
2018-10-11,2130.000000,2260.000000,2118.245117,2235.745117,2008.031616,1748840
2018-10-12,2294.399902,2419.899902,2250.100098,2390.375000,2146.912109,1761030
2018-10-15,2410.000000,2413.405029,2300.004883,2343.449951,2104.766602,1162290
2018-10-16,2355.000000,2395.000000,2275.000000,2300.215088,2065.934814,1051540
2018-10-17,2338.000000,2372.739990,2185.000000,2197.810059,1973.960083,1207330
2018-10-19,2197.810059,2238.000000,2135.104980,2162.530029,1942.273560,1219710
2018-10-22,2195.000000,2256.000000,2185.000000,2242.510010,2014.107300,955160
2018-10-23,2204.000000,2247.500000,2190.100098,2225.814941,1999.112671,894490
2018-10-24,2260.000000,2269.000000,2185.100098,2262.469971,2032.034302,760590
2018-10-25,2232.399902,2242.729980,2190.000000,2209.219971,1984.208252,1298190
2018-10-26,2227.229980,2230.000000,2170.500000,2180.639893,1958.538696,495930
2018-10-29,2199.000000,2208.399902,2129.000000,2146.189941,1927.597778,961780
2018-10-30,2150.000000,2151.340088,2098.500000,2102.614990,1888.460815,631350
2018-10-31,2120.000000,2199.000000,2070.114990,2186.459961,1963.766113,1215870
2018-11-01,2175.000000,2229.979980,2175.000000,2199.209961,1975.217529,1402560
2018-11-02,2230.000000,2308.054932,2220.000000,2267.409912,2036.471069,1318660
2018-11-05,2270.100098,2276.500000,2237.409912,2255.225098,2025.527466,358560
2018-11-06,2265.000000,2282.729980,2237.000000,2255.965088,2026.192017,507640
2018-11-07,2270.000000,2282.590088,2260.014893,2265.030029,2034.333862,52410
2018-11-09,2273.949951,2273.949951,2240.500000,2249.524902,2020.407837,724590
2018-11-12,2237.000000,2249.524902,2182.040039,2193.354980,1969.958618,537710
2018-11-13,2145.100098,2340.000000,2119.675049,2324.185059,2087.463623,2688470
2018-11-14,2330.000000,2418.399902,2305.600098,2324.010010,2087.306641,1993430
2018-11-15,2340.000000,2404.195068,2329.149902,2394.534912,2150.648438,1123080
2018-11-16,2412.000000,2483.000000,2392.510010,2473.500000,2221.570801,1302650
2018-11-19,2499.000000,2534.000000,2472.639893,2489.709961,2236.129395,1244430
2018-11-20,2489.709961,2535.000000,2445.054932,2459.580078,2209.068604,1030740
2018-11-21,2474.399902,2530.000000,2396.010010,2421.639893,2174.992920,1178150
2018-11-22,2442.000000,2447.995117,2394.000000,2410.905029,2165.351318,679060
2018-11-26,2416.000000,2448.800049,2362.659912,2384.830078,2141.932129,765770
2018-11-27,2401.794922,2403.975098,2358.000000,2380.754883,2138.271973,513890
2018-11-28,2378.000000,2405.000000,2304.000000,2311.135010,2075.743164,814340
2018-11-29,2330.000000,2359.604980,2295.205078,2352.129883,2112.562256,924630
2018-11-30,2350.000000,2373.995117,2331.000000,2340.530029,2102.144287,864900
2018-12-03,2332.000000,2389.800049,2295.300049,2356.729980,2116.693848,927780
2018-12-04,2350.500000,2373.870117,2330.000000,2340.139893,2101.793457,530750
2018-12-05,2328.000000,2328.000000,2268.500000,2279.344971,2047.190430,885510
2018-12-06,2277.000000,2277.000000,2210.000000,2221.135010,1994.909546,1152120
2018-12-07,2240.000000,2248.614990,2196.340088,2236.925049,2009.091309,962340
2018-12-10,2209.820068,2259.979980,2186.500000,2240.485107,2012.288574,505070
2018-12-11,2201.100098,2276.604980,2180.000000,2264.060059,2033.462646,611520
2018-12-12,2264.060059,2385.000000,2264.060059,2372.199951,2130.588135,668060
2018-12-13,2380.000000,2412.495117,2320.000000,2330.540039,2093.171387,1087130
2018-12-14,2335.000000,2380.000000,2315.070068,2371.614990,2130.062988,767570
2018-12-17,2395.100098,2395.100098,2355.000000,2369.780029,2128.415039,442650
2018-12-18,2357.000000,2390.000000,2334.395020,2386.564941,2143.489990,614160
2018-12-19,2386.564941,2422.000000,2380.804932,2395.570068,2151.577881,490790
2018-12-20,2380.000000,2417.800049,2370.010010,2409.199951,2163.819824,501230
2018-12-21,2414.600098,2419.000000,2341.110107,2359.760010,2119.415283,579890
2018-12-24,2347.995117,2357.500000,2311.919922,2321.070068,2084.665771,346870
2018-12-26,2310.000000,2345.000000,2270.000000,2308.135010,2073.048340,550490
2018-12-27,2330.000000,2338.300049,2288.790039,2299.449951,2065.248291,474780
2018-12-28,2301.100098,2331.000000,2299.500000,2312.409912,2076.887939,373040
2018-12-31,2335.000000,2339.000000,2300.774902,2315.834961,2079.964111,431030
2019-01-01,2316.225098,2329.300049,2290.500000,2319.510010,2083.264648,444340
2019-01-02,2234.000000,2234.000000,2095.024902,2116.229980,1900.689331,4814970
2019-01-03,2104.000000,2104.000000,2015.099976,2021.145020,1815.288696,4683010
2019-01-04,2032.500000,2064.804932,2000.099976,2010.359985,1805.602173,3418330
2019-01-07,2045.000000,2047.699951,1975.500000,1983.040039,1781.064697,2156680
2019-01-08,1985.500000,2063.000000,1978.500000,2004.464966,1800.307495,3664290
2019-01-09,1989.000000,2039.775024,1985.000000,2029.104980,1822.437988,1637520
2019-01-10,2036.000000,2060.000000,2034.505005,2055.610107,1846.243652,1021430
2019-01-11,2060.000000,2076.729980,2038.699951,2050.760010,1841.887573,1122200
2019-01-14,2062.800049,2062.919922,2022.199951,2048.040039,1839.444336,701210
2019-01-15,2054.000000,2067.000000,2048.000000,2063.814941,1853.612671,633190
2019-01-16,2062.600098,2078.395020,2062.600098,2073.570068,1862.374146,674680
2019-01-17,2080.000000,2084.774902,2016.045044,2036.994995,1829.524292,1037770
2019-01-18,2040.000000,2042.500000,1995.000000,2012.275024,1807.322144,1081400
2019-01-21,2015.099976,2029.795044,1994.974976,2002.800049,1798.812256,950380
2019-01-22,2000.099976,2035.000000,1990.000000,2002.359985,1798.416992,1378300
2019-01-23,2007.699951,2022.300049,1999.099976,2008.915039,1804.304321,535950
2019-01-24,2015.000000,2033.000000,2007.500000,2011.560059,1806.679932,457230
2019-01-25,2020.000000,2033.775024,1983.510010,2004.994995,1800.783569,671890
2019-01-28,2006.099976,2024.099976,1987.160034,1998.739990,1795.165771,1019070
2019-01-29,1999.900024,2000.000000,1880.000000,1887.724976,1695.457642,1931980
2019-01-30,1890.000000,1909.489990,1880.000000,1891.915039,1699.220947,1026320
2019-01-31,1912.000000,1917.895020,1883.609985,1900.574951,1706.998901,675110
2019-02-01,1909.000000,2014.469971,1907.604980,1966.339966,1766.065552,1857170
2019-02-04,1972.000000,2043.194946,1943.500000,2012.829956,1807.820557,1621290
2019-02-05,2016.099976,2058.489990,2016.000000,2047.964966,1839.377075,1018700
2019-02-06,2052.965088,2120.000000,2052.965088,2110.425049,1895.475586,1297160
2019-02-07,2123.489990,2196.500000,2115.070068,2190.419922,1967.322632,1352940
2019-02-08,2185.500000,2190.419922,2075.000000,2084.739990,1872.406372,1234030
2019-02-11,2043.400024,2145.955078,2033.099976,2075.314941,1863.941406,2619820
2019-02-12,2047.000000,2130.000000,2007.000000,2113.750000,1898.461548,2590360
2019-02-14,2016.000000,2058.810059,1990.000000,2001.640015,1797.770386,1403410
2019-02-15,2014.729980,2037.719971,1993.204956,2023.410034,1817.322998,1235950
2019-02-18,2043.300049,2045.000000,2004.770020,2015.520020,1810.236572,850970
2019-02-19,2020.000000,2046.454956,2012.099976,2040.979980,1833.103394,654740
2019-02-20,2041.500000,2065.000000,2038.000000,2052.854980,1843.768921,698580
2019-02-21,2045.000000,2063.469971,2025.000000,2044.744995,1836.484985,670210
2019-02-22,2057.699951,2070.000000,2030.000000,2059.544922,1849.777466,740010
2019-02-25,2069.989990,2078.094971,2050.000000,2070.479980,1859.598877,462600
2019-02-26,2067.000000,2087.495117,2040.010010,2062.000000,1851.982422,878770
2019-02-27,2078.084961,2078.084961,2030.204956,2040.775024,1832.919434,624010
2019-02-28,2064.899902,2064.899902,1980.000000,1986.910034,1784.540527,1870270
2019-03-01,1990.400024,2003.194946,1972.000000,1994.864990,1791.685181,984330
2019-03-05,1950.000000,2187.699951,1932.000000,2150.540039,1931.504761,4523630
2019-03-06,2151.000000,2180.000000,2140.500000,2150.395020,1931.374146,1265860
2019-03-07,2154.899902,2170.000000,2141.125000,2152.149902,1932.950684,831150
2019-03-08,2152.000000,2209.344971,2140.004883,2187.104980,1964.345459,1957920
2019-03-11,2194.854980,2314.520020,2189.500000,2297.245117,2063.267578,2485590
2019-03-12,2300.100098,2335.500000,2227.290039,2246.195068,2017.417114,1992480
2019-03-13,2248.879883,2289.800049,2246.199951,2277.725098,2045.735840,1461680
2019-03-14,2280.000000,2298.695068,2250.100098,2261.989990,2031.603394,968750
2019-03-15,2283.800049,2283.800049,2242.600098,2261.235107,2030.925293,981900
2019-03-18,2260.000000,2279.989990,2210.199951,2225.139893,1998.506470,993140
2019-03-19,2224.000000,2224.000000,2157.955078,2175.909912,1954.290527,2011750
2019-03-20,2166.000000,2185.000000,2119.000000,2133.800049,1916.469727,1371030
2019-03-22,2133.800049,2167.459961,2127.500000,2144.685059,1926.246094,2168820
2019-03-25,2139.000000,2139.000000,2105.094971,2115.135010,1899.705688,994230
2019-03-26,2127.500000,2144.419922,2100.500000,2138.199951,1920.421387,1098830
2019-03-27,2140.100098,2148.500000,2085.564941,2097.415039,1883.790649,1175880
2019-03-28,2102.399902,2130.000000,2078.104980,2089.899902,1877.040771,1255610
2019-04-01,2078.870117,2078.870117,1998.550049,2004.839966,1800.644287,1953970
2019-04-02,2031.000000,2119.104980,2030.099976,2058.350098,1848.704346,3146450
2019-04-03,2040.000000,2047.599976,2011.219971,2020.270020,1814.502808,1232650
2019-04-04,2024.000000,2060.000000,1992.099976,2048.955078,1840.266235,1675580
2019-04-05,2060.500000,2102.935059,2060.010010,2098.030029,1884.343140,1276880
2019-04-08,2112.399902,2118.899902,2054.360107,2061.264893,1851.322388,865240
2019-04-09,2069.899902,2102.399902,2035.500000,2094.709961,1881.360718,802560
2019-04-10,2084.000000,2108.000000,2065.000000,2097.375000,1883.754517,835500
2019-04-11,2090.000000,2107.389893,2081.040039,2099.814941,1885.946167,976450
2019-04-12,2102.729980,2143.000000,2090.504883,2136.114990,1918.548950,1303510
2019-04-15,2136.199951,2156.000000,2125.100098,2133.195068,1915.926270,646040
2019-04-16,2153.000000,2154.179932,2120.000000,2127.054932,1910.411621,617190
2019-04-18,2137.800049,2146.995117,2094.955078,2102.389893,1888.258667,694610
2019-04-22,2085.000000,2099.479980,2034.500000,2040.084961,1832.299561,615220
2019-04-23,2054.899902,2054.899902,2020.454956,2031.489990,1824.580078,731720
2019-04-24,2040.000000,2058.000000,2014.000000,2053.155029,1844.038452,804610
2019-04-25,2051.044922,2063.899902,2030.000000,2034.020020,1826.852417,910660
2019-04-26,2035.099976,2045.255005,2017.500000,2033.064941,1825.994751,637860
2019-04-30,2027.000000,2040.000000,2015.000000,2036.829956,1829.376099,650900
2019-05-02,1999.000000,2063.000000,1986.000000,2056.510010,1847.051758,1095340
2019-05-03,2057.100098,2060.000000,2034.000000,2035.234985,1827.943481,523280
2019-05-06,2020.000000,2048.574951,2019.900024,2034.989990,1827.723633,550680
2019-05-07,2047.000000,2057.989990,2027.005005,2035.319946,1828.019897,489780
2019-05-08,2028.000000,2047.000000,2025.000000,2033.655029,1826.524658,430210
2019-05-09,2031.500000,2049.084961,2022.760010,2036.089966,1828.711426,437180
2019-05-10,2039.000000,2041.755005,2030.099976,2035.400024,1828.091919,547550
2019-05-13,2005.000000,2012.099976,1860.000000,1875.175049,1684.186035,3429730
2019-05-14,1831.000000,1936.640015,1820.500000,1923.089966,1727.220703,3745110
2019-05-15,1927.500000,2016.895020,1923.099976,1999.775024,1796.095215,2171650
2019-05-16,2005.000000,2038.010010,1952.500000,2030.525024,1823.713379,1266530
2019-05-17,2020.000000,2100.000000,2005.420044,2093.699951,1880.453735,1310990
2019-05-20,2145.000000,2161.000000,2107.364990,2129.719971,1912.805176,1117100
2019-05-21,2124.004883,2137.500000,2081.205078,2090.175049,1877.287842,603260
2019-05-22,2095.000000,2130.000000,2074.649902,2122.465088,1906.289307,744680
2019-05-23,2136.100098,2164.899902,2014.925049,2032.114990,1825.141357,1470400
2019-05-24,2055.000000,2104.750000,2035.000000,2085.064941,1872.698364,1094940
2019-05-27,2091.000000,2114.959961,2076.500000,2088.735107,1875.994629,662950
2019-05-28,2105.000000,2105.000000,2070.000000,2079.010010,1867.260010,917320
2019-05-29,2088.000000,2092.725098,2036.064941,2042.375000,1834.356201,689320
2019-05-30,2042.000000,2049.989990,1982.000000,1989.150024,1786.552490,1347270
2019-05-31,2010.000000,2026.324951,1980.000000,1994.775024,1791.604492,1118550
2019-06-03,1986.000000,2007.000000,1956.005005,1994.814941,1791.640381,1577560
2019-06-04,1999.400024,2036.000000,1978.349976,2004.344971,1800.199707,1279550
2019-06-06,2019.000000,2036.000000,1995.594971,2008.380005,1803.823853,1262960
2019-06-07,2014.390015,2021.989990,1985.000000,1999.775024,1796.095215,722710
2019-06-10,2019.500000,2032.074951,2002.505005,2013.145020,1808.103394,426260
2019-06-11,2017.655029,2022.094971,2000.040039,2013.199951,1808.152954,429390
2019-06-12,2015.199951,2020.000000,1997.295044,2010.594971,1805.813232,418760
2019-06-13,2004.800049,2020.000000,1990.000000,2016.204956,1810.851807,597650
2019-06-14,2000.000000,2014.994995,1960.000000,1976.704956,1775.374878,480610
