Date,Open,High,Low,Close,Adj Close,Volume
2019-02-05,581.400024,581.450012,571.150024,572.750000,543.162048,38250
2019-02-06,578.000000,578.000000,560.000000,563.700012,534.579651,57574
2019-02-07,567.000000,568.500000,534.650024,565.450012,536.239197,100840
2019-02-08,564.650024,571.950012,560.000000,570.299988,540.838623,61054
2019-02-11,570.000000,587.500000,557.950012,561.750000,532.730286,108462
2019-02-12,564.000000,572.500000,560.849976,571.450012,541.929199,47626
2019-02-14,570.200012,571.500000,568.000000,570.500000,541.028320,37232
2019-02-15,571.000000,571.000000,560.000000,561.599976,532.588013,43242
2019-02-18,567.900024,567.900024,549.000000,550.650024,522.203857,58441
2019-02-19,551.200012,560.500000,545.000000,546.400024,518.173340,52190
2019-02-20,559.200012,568.000000,555.000000,558.900024,530.027588,160730
2019-02-21,561.000000,565.000000,560.049988,562.400024,533.346802,89652
2019-02-22,564.000000,570.750000,560.000000,567.950012,538.610107,90288
2019-02-25,566.049988,583.450012,566.049988,576.299988,546.528687,99402
2019-02-26,574.000000,574.000000,565.650024,567.450012,538.135925,66812
2019-02-27,570.049988,575.900024,568.250000,569.900024,540.459351,61389
2019-02-28,570.000000,572.950012,567.650024,568.900024,539.511047,46215
2019-03-01,570.000000,572.500000,567.599976,570.700012,541.218018,114506
2019-03-05,570.000000,603.000000,570.000000,601.599976,570.521729,189874
2019-03-06,610.000000,617.750000,607.900024,614.400024,582.660522,128891
2019-03-07,619.299988,619.299988,606.299988,613.250000,581.569885,111031
2019-03-08,613.250000,622.000000,608.150024,616.299988,584.462280,127784
2019-03-11,622.900024,625.000000,616.900024,618.049988,586.121887,87051
2019-03-12,621.099976,630.799988,617.000000,620.450012,588.397949,187807
2019-03-13,625.000000,625.000000,613.150024,615.750000,583.940674,106643
2019-03-14,615.000000,643.000000,612.000000,616.799988,584.936462,477308
2019-03-15,619.900024,626.650024,615.000000,615.849976,584.035522,127764
2019-03-18,620.000000,620.000000,610.799988,612.049988,580.431885,103225
2019-03-19,610.000000,615.000000,607.000000,608.650024,577.207520,105070
2019-03-20,609.000000,613.500000,607.150024,610.099976,578.582520,295715
2019-03-22,613.000000,613.000000,603.900024,606.049988,574.741821,277496
2019-03-25,609.099976,609.099976,589.200012,590.799988,560.279602,145968
2019-03-26,591.000000,594.750000,587.099976,591.150024,560.611511,155680
2019-03-27,591.150024,617.200012,591.000000,612.400024,580.763855,542905
2019-03-28,616.000000,619.849976,607.000000,610.599976,579.056763,159371
2019-04-01,613.049988,624.400024,613.049988,615.950012,584.130432,111941
2019-04-02,618.950012,618.950012,612.000000,613.349976,581.664673,75889
2019-04-03,617.849976,617.849976,608.000000,609.049988,577.586792,142547
2019-04-04,609.000000,611.000000,607.000000,607.799988,576.401428,96520
2019-04-05,610.000000,617.200012,606.500000,611.099976,579.531006,190400
2019-04-08,619.000000,630.799988,612.099976,619.150024,587.165100,233012
2019-04-09,619.150024,623.299988,611.099976,621.950012,589.820435,125180
2019-04-10,625.000000,627.799988,621.250000,623.250000,591.053345,105287
2019-04-11,624.000000,628.500000,623.099976,625.450012,593.139587,97471
2019-04-12,627.700012,628.099976,622.000000,624.250000,592.001587,131115
2019-04-15,625.299988,627.000000,620.000000,621.950012,589.820435,54963
2019-04-16,624.900024,627.750000,621.150024,624.599976,592.333496,71582
2019-04-18,625.450012,626.500000,620.250000,623.500000,591.290405,134895
2019-04-22,625.500000,625.500000,615.000000,617.400024,585.505554,88081
2019-04-23,618.400024,619.400024,615.250000,616.950012,585.078796,61827
2019-04-24,618.000000,618.950012,614.799988,617.799988,585.884766,104531
2019-04-25,618.049988,620.099976,615.049988,616.500000,584.651978,41414
2019-04-26,617.500000,620.049988,616.400024,618.450012,586.501221,72182
2019-04-30,617.000000,621.500000,615.400024,620.700012,588.635010,88718
2019-05-02,622.599976,644.799988,620.500000,629.750000,597.217529,308264
2019-05-03,634.400024,636.400024,628.349976,633.900024,601.153137,249339
2019-05-06,635.049988,642.150024,632.000000,635.650024,602.812744,101581
2019-05-07,640.750000,648.000000,635.000000,637.150024,604.235291,137617
2019-05-08,620.000000,623.599976,611.000000,614.849976,583.087158,351828
2019-05-09,615.000000,618.000000,610.900024,612.750000,581.095764,79069
2019-05-10,614.950012,618.950012,607.150024,609.799988,578.298096,74466
2019-05-13,608.900024,610.000000,596.200012,598.549988,567.629211,123968
2019-05-14,599.000000,600.000000,593.200012,599.349976,568.387939,74676
2019-05-15,601.000000,605.500000,596.099976,597.049988,566.206726,85183
2019-05-16,599.750000,600.000000,594.000000,595.500000,564.736816,78775
2019-05-17,596.000000,598.349976,589.000000,590.950012,560.421936,136719
2019-05-20,606.000000,613.150024,592.500000,596.150024,565.353271,218016
2019-05-21,596.150024,605.500000,594.599976,602.099976,570.995850,128887
2019-05-22,604.950012,605.000000,600.000000,604.299988,573.082275,56944
2019-05-23,605.000000,605.349976,598.000000,600.099976,569.099182,75011
2019-05-24,601.000000,604.150024,595.000000,601.599976,570.521729,72133
2019-05-27,604.000000,614.799988,599.500000,610.400024,578.867188,115805
2019-05-28,611.250000,620.549988,606.150024,620.000000,587.971191,141227
2019-05-29,620.000000,621.000000,613.450012,615.000000,583.229492,57895
2019-05-30,619.950012,619.950012,614.549988,618.049988,586.121887,46808
2019-05-31,618.000000,621.549988,615.599976,619.200012,587.212524,100251
2019-06-03,620.000000,621.000000,613.799988,618.700012,586.738342,57841
2019-06-04,620.950012,626.450012,618.599976,624.200012,591.954163,138602
2019-06-06,624.500000,627.000000,616.250000,617.549988,585.647705,48280
2019-06-07,619.549988,621.000000,615.400024,616.299988,584.462280,45176
2019-06-10,617.299988,621.349976,611.799988,612.750000,581.095764,51722
2019-06-11,613.500000,618.799988,611.549988,612.200012,580.574158,50130
2019-06-12,614.099976,616.750000,612.000000,615.000000,583.229492,31824
2019-06-13,614.750000,615.650024,612.049988,613.299988,581.617310,45270
2019-06-14,618.700012,618.700012,613.000000,613.799988,582.091492,78160
2019-06-17,616.049988,618.200012,613.000000,614.849976,583.087158,50723
2019-06-18,615.000000,615.000000,613.000000,613.500000,581.806946,36487
2019-06-19,617.000000,618.950012,607.700012,609.000000,577.539490,77787
2019-06-20,607.700012,617.000000,603.099976,615.349976,583.561401,69133
2019-06-21,615.349976,616.950012,610.099976,615.700012,583.893311,81647
2019-06-24,616.000000,617.750000,613.000000,614.750000,582.992432,67298
2019-06-25,614.750000,622.650024,612.099976,619.900024,587.876343,133953
2019-06-26,619.000000,620.900024,614.349976,619.299988,587.307373,163143
2019-06-27,615.000000,615.000000,600.000000,609.900024,586.282043,305854
2019-06-28,604.950012,616.500000,599.799988,613.099976,589.358032,138330
2019-07-01,611.000000,611.599976,601.950012,605.099976,581.667786,57095
2019-07-02,606.000000,617.349976,606.000000,616.150024,592.289978,87379
2019-07-03,616.150024,618.000000,613.000000,615.799988,591.953491,67772
2019-07-04,616.799988,618.950012,614.049988,617.700012,593.779968,46365
2019-07-05,615.000000,618.950012,605.049988,606.549988,583.061707,105851
2019-07-08,600.900024,604.150024,595.799988,598.299988,575.131165,67254
2019-07-09,597.000000,597.000000,591.000000,592.049988,569.123230,39492
2019-07-10,592.049988,594.500000,586.000000,588.500000,565.710693,32171
2019-07-11,588.799988,595.950012,570.250000,575.349976,553.069824,67408
2019-07-12,576.000000,576.000000,562.500000,570.599976,548.503784,104310
2019-07-15,574.200012,587.700012,574.200012,582.150024,559.606628,64543
2019-07-16,582.000000,583.799988,579.700012,581.049988,558.549133,29286
2019-07-17,590.000000,597.700012,579.200012,581.349976,558.837524,126262
2019-07-18,581.500000,583.549988,575.099976,575.799988,553.502502,86144
2019-07-19,577.599976,578.099976,570.000000,570.650024,548.552002,74769
2019-07-22,572.500000,572.500000,555.099976,556.799988,535.238281,150914
2019-07-23,557.000000,558.049988,555.000000,555.599976,534.084656,97491
2019-07-24,556.900024,557.599976,549.400024,550.450012,529.134155,96462
2019-07-25,554.000000,562.349976,550.099976,559.799988,538.122070,334665
2019-07-26,545.000000,547.299988,528.349976,532.599976,511.975342,195119
2019-07-29,529.900024,533.750000,524.150024,525.200012,504.861938,52149
2019-07-30,527.000000,530.250000,522.000000,523.000000,502.747131,61277
2019-07-31,521.099976,521.099976,501.000000,508.250000,488.568329,136127
2019-08-01,508.250000,521.549988,499.250000,500.600006,481.214569,121823
2019-08-02,502.000000,503.549988,475.000000,480.950012,462.325470,225538
2019-08-05,479.950012,479.950012,462.000000,468.100006,449.973114,206642
2019-08-06,468.000000,476.600006,465.950012,467.850006,449.732758,91127
2019-08-07,472.399994,474.799988,467.000000,468.700012,450.549866,59650
2019-08-08,470.000000,470.500000,463.000000,469.750000,451.559204,77566
2019-08-09,470.000000,479.450012,461.049988,463.600006,445.647369,165871
2019-08-13,463.000000,469.549988,456.000000,464.549988,446.560577,103827
2019-08-14,464.549988,467.649994,453.000000,456.950012,439.254913,126000
2019-08-16,456.049988,458.899994,446.200012,449.899994,432.477875,155306
2019-08-19,453.299988,468.399994,448.100006,450.899994,433.439148,172913
2019-08-20,453.950012,489.950012,451.899994,474.500000,456.125244,316570
2019-08-21,479.000000,497.799988,476.799988,491.000000,471.986328,308592
2019-08-22,490.000000,496.950012,481.100006,485.649994,466.843475,219908
2019-08-23,485.000000,494.000000,484.500000,492.850006,473.764679,94221
2019-08-26,505.000000,522.049988,498.399994,516.349976,496.354614,228360
2019-08-27,519.349976,530.900024,519.349976,529.450012,508.947357,94921
2019-08-28,529.000000,539.400024,518.000000,524.950012,504.621643,105661
2019-08-29,520.000000,526.299988,500.000000,509.350006,489.625732,122576
